,protein_pdb_id,ligand_pdb_id,ligand_expo_id,pose,rmsd,docking_score,posit_probability,fingerprint_similarity,shape_similarity
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3ha6_chainA_altlocNone_docking-templateNone_3k5u-PFQ_ligand.sdf_1,3ha6,3k5u,PFQ,1,1.5313412029982083,-9.684611,0.2399999946355819,0.4756756756756757,0.8014384508132935
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3r22_chainA_altlocNone_docking-templateNone_5os6-ADP_ligand.sdf_1,3r22,5os6,ADP,1,7.652019288082407,-6.645674,0.3300000131130218,0.3376623376623376,0.9138261079788208
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2xng_chainA_altlocNone_docking-templateNone_1mq4-ADP_ligand.sdf_1,2xng,1mq4,ADP,1,9.129460876135507,-13.28189,0.2399999946355819,0.3333333333333333,0.6204820871353149
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4jbo_chainA_altlocNone_docking-templateNone_4c3p-ACP_ligand.sdf_1,4jbo,4c3p,ACP,1,7.655561638442996,-10.048932,0.2399999946355819,0.29,0.5509461164474487
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5osf_chainA_altlocNone_docking-templateNone_3unz-0BZ_ligand.sdf_1,5osf,3unz,0BZ,1,6.703221330698646,2.356719,0.0099999997764825,0.1690140845070422,0.846724271774292
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2bmc_chainA_altlocNone_docking-templateNone_5ors-ADP_ligand.sdf_1,2bmc,5ors,ADP,1,9.730309471307036,-10.972713,0.2399999946355819,0.2569832402234637,0.6979154348373413
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5aag_chainA_altlocNone_docking-templateNone_5aad-5GX_ligand.sdf_1,5aag,5aad,5GX,1,3.2405901761338427,-11.653553,0.79,0.8393782383419689,1.3666276931762695
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_1uwj_chainA_altlocNone_docking-templateNone_1uwh-BAX_ligand.sdf_1,1uwj,1uwh,BAX,1,0.8320783654500339,26.430019,0.91,1.0,1.4396531581878662
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_5hie_chainA_altlocNone_docking-templateNone_7m0v-ANP_ligand.sdf_1,5hie,7m0v,ANP,1,8.019140630492329,-10.321201,0.1800000071525573,0.2569832402234637,0.7886766195297241
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5drd_chainA_altlocNone_docking-templateNone_3h0z-45B_ligand.sdf_1,5drd,3h0z,45B,1,4.906388012130858,-12.622838,0.2399999946355819,0.2427184466019417,0.5855425596237183
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2j4z_chainA_altlocNone_docking-templateNone_5orw-ADP_ligand.sdf_1,2j4z,5orw,ADP,1,3.048978432439541,-10.705823,0.2399999946355819,0.2891566265060241,0.706152081489563
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4zs0_chainA_altlocNone_docking-templateNone_6vpl-ANP_ligand.sdf_1,4zs0,6vpl,ANP,1,3.387299019153947,-12.824867,0.2399999946355819,0.1560283687943262,0.7564677596092224
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os0_chainA_altlocNone_docking-templateNone_5ew9-5VC_ligand.sdf_1,5os0,5ew9,5VC,1,6.836829202809377,8.688141,0.0099999997764825,0.2592592592592592,0.7252670526504517
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5obj_chainA_altlocNone_docking-templateNone_3w10-RO9_ligand.sdf_1,5obj,3w10,RO9,1,9.812255903715515,2.036703,0.0099999997764825,0.1666666666666666,0.6654751896858215
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4jbq_chainA_altlocNone_docking-templateNone_5g1x-ADP_ligand.sdf_1,4jbq,5g1x,ADP,1,2.4204522610760466,-9.129338,0.2399999946355819,0.2976190476190476,0.7952990531921387
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5aae_chainA_altlocNone_docking-templateNone_6r4c-ADP_ligand.sdf_1,5aae,6r4c,ADP,1,7.395469341277657,-8.009214,0.1800000071525573,0.2179487179487179,0.8728647232055664
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os5_chainA_altlocNone_docking-templateNone_6vpm-AMP_ligand.sdf_1,5os5,6vpm,AMP,1,1.367110679021875,15.549116,0.89,0.8235294117647058,1.4156177043914795
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2xng_chainA_altlocNone_docking-templateNone_4zs0-4QV_ligand.sdf_1,2xng,4zs0,4QV,1,6.294251420939586,-11.04623,0.2399999946355819,0.3270440251572327,0.6550894975662231
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os5_chainA_altlocNone_docking-templateNone_2np8-CC3_ligand.sdf_1,5os5,2np8,CC3,1,7.499499587750283,8.445491,0.0099999997764825,0.2278481012658227,0.7229881882667542
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6vpm_chainA_altlocNone_docking-templateNone_5orw-ADP_ligand.sdf_1,6vpm,5orw,ADP,1,1.8681413421029127,21.928301,0.89,0.7647058823529411,1.3022902011871338
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4deb_chainA_altlocNone_docking-templateNone_5os4-ADP_ligand.sdf_1,4deb,5os4,ADP,1,7.3139741388457,-10.218064,0.2399999946355819,0.2281879194630872,0.8182857036590576
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3p9j_chainA_altlocNone_docking-templateNone_5os2-ADP_ligand.sdf_1,3p9j,5os2,ADP,1,7.967400373001453,-9.510572,0.1800000071525573,0.1678321678321678,0.79780113697052
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4jbp_chainA_altlocNone_docking-templateNone_4dhf-0K6_ligand.sdf_1,4jbp,4dhf,0K6,1,11.36911960958146,-1.047093,0.1800000071525573,0.3035714285714285,0.5504909157752991
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2w1g_chainA_altlocNone_docking-templateNone_5obr-SKE_ligand.sdf_1,2w1g,5obr,SKE,1,0.8206749706232107,-12.734494,0.1800000071525573,0.3076923076923077,0.939428210258484
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5osd_chainA_altlocNone_docking-templateNone_5ort-ADP_ligand.sdf_1,5osd,5ort,ADP,1,0.2898428054167498,14.70851,0.99,0.8356164383561644,1.5938210487365725
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3h0z_chainA_altlocNone_docking-templateNone_5l8k-ADP_ligand.sdf_1,3h0z,5l8k,ADP,1,8.378710967773113,-11.372823,0.2399999946355819,0.2448979591836734,0.5745587348937988
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4deb_chainA_altlocNone_docking-templateNone_5os5-ADP_ligand.sdf_1,4deb,5os5,ADP,1,7.291404132416623,-10.218064,0.2399999946355819,0.2281879194630872,0.8182857036590576
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5obj_chainA_altlocNone_docking-templateNone_5aaf-NL4_ligand.sdf_1,5obj,5aaf,NL4,1,8.364383311187417,6.344132,0.0099999997764825,0.2346368715083799,0.8152175545692444
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dr2_chainA_altlocNone_docking-templateNone_5orn-ADP_ligand.sdf_1,5dr2,5orn,ADP,1,0.2090411088403073,19.856934,0.89,0.7051282051282052,1.273186206817627
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6c2r_chainA_altlocNone_docking-templateNone_5one-9YQ_ligand.sdf_1,6c2r,5one,9YQ,1,7.323659918374146,13.500204,0.0099999997764825,0.3942307692307692,0.5630533695220947
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5osd_chainA_altlocNone_docking-templateNone_5g15-ACP_ligand.sdf_1,5osd,5g15,ACP,1,2.3097122150019107,20.383469,0.89,0.7948717948717948,1.1637568473815918
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4c3r_chainA_altlocNone_docking-templateNone_5ors-ADP_ligand.sdf_1,4c3r,5ors,ADP,1,1.319078578514675,-11.222114,0.89,0.8205128205128205,1.280841588973999
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_1ol7_chainA_altlocNone_docking-templateNone_5os6-ADP_ligand.sdf_1,1ol7,5os6,ADP,1,0.7916268995860034,-11.816696,0.99,0.7534246575342466,1.3467319011688232
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os1_chainA_altlocNone_docking-templateNone_5drd-ATP_ligand.sdf_1,5os1,5drd,ATP,1,1.7854290078117037,17.521048,0.89,0.8076923076923077,1.1321721076965332
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orx_chainA_altlocNone_docking-templateNone_5orl-ADP_ligand.sdf_1,5orx,5orl,ADP,1,0.3924351798327595,14.834835,0.99,0.8356164383561644,1.3675559759140017
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2j4z_chainA_altlocNone_docking-templateNone_5ose-ADP_ligand.sdf_1,2j4z,5ose,ADP,1,3.060735272349997,-10.705823,0.2399999946355819,0.2891566265060241,0.706152081489563
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dpv_chainA_altlocNone_docking-templateNone_4utd-ACP_ligand.sdf_1,5dpv,4utd,ACP,1,2.185339820035378,-9.340528,0.2399999946355819,,0.7100172638893127
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3uod_chainA_altlocNone_docking-templateNone_4dee-ADP_ligand.sdf_1,3uod,4dee,ADP,1,8.964496664311078,-13.576105,0.2399999946355819,0.1879194630872483,0.9138492345809937
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3w16_chainA_altlocNone_docking-templateNone_4zts-4RK_ligand.sdf_1,3w16,4zts,4RK,1,5.966187588641271,-7.936922,0.2399999946355819,0.4418604651162791,0.6981064677238464
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dnr_chainA_altlocNone_docking-templateNone_2j4z-626_ligand.sdf_1,5dnr,2j4z,626,1,2.408826484255352,-11.508918,0.2399999946355819,0.2727272727272727,0.677307665348053
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5oro_chainA_altlocNone_docking-templateNone_1mq4-ADP_ligand.sdf_1,5oro,1mq4,ADP,1,0.2500274799711838,15.172855,0.99,0.8356164383561644,1.543962478637695
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4ded_chainA_altlocNone_docking-templateNone_4bn1-ADP_ligand.sdf_1,4ded,4bn1,ADP,1,8.316669087062662,-12.183099,0.1800000071525573,0.2857142857142857,0.861139178276062
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2w1g_chainA_altlocNone_docking-templateNone_6cpf-ACP_ligand.sdf_1,2w1g,6cpf,ACP,1,11.329868576808028,-9.469219,0.2399999946355819,0.3151515151515151,0.737983763217926
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6c2r_chainA_altlocNone_docking-templateNone_3uod-0C3_ligand.sdf_1,6c2r,3uod,0C3,1,5.217568583729966,18.80092,0.2399999946355819,0.4327485380116959,0.680247962474823
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3uok_chainA_altlocNone_docking-templateNone_5dt3-ATP_ligand.sdf_1,3uok,5dt3,ATP,1,11.422220175689816,-12.097389,0.2399999946355819,0.1688311688311688,0.7925248742103577
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2j50_chainA_altlocNone_docking-templateNone_5os4-ADP_ligand.sdf_1,2j50,5os4,ADP,1,9.71614388149568,-9.644535,0.2399999946355819,0.2758620689655172,0.7286866903305054
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2x6d_chainA_altlocNone_docking-templateNone_5orz-ADP_ligand.sdf_1,2x6d,5orz,ADP,1,8.465633303080297,-12.005611,0.2399999946355819,0.2307692307692307,0.6174476146697998
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5ort_chainA_altlocNone_docking-templateNone_5zan-9A6_ligand.sdf_1,5ort,5zan,9A6,1,9.932615804446984,8.478102,0.0099999997764825,0.2634730538922156,0.6700969934463501
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2xng_chainA_altlocNone_docking-templateNone_5os4-ADP_ligand.sdf_1,2xng,5os4,ADP,1,9.12290971898444,-13.28189,0.2399999946355819,0.3333333333333333,0.6204820871353149
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6vpm_chainA_altlocNone_docking-templateNone_1ol5-ADP_ligand.sdf_1,6vpm,1ol5,ADP,1,2.0174748793699733,21.928301,0.89,0.7647058823529411,1.3022902011871338
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_5hie_chainA_altlocNone_docking-templateNone_4pp7-2VX_ligand.sdf_1,5hie,4pp7,2VX,1,1.4048133389320363,-13.941018,0.1800000071525573,0.5028571428571429,0.6200453042984009
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2w1d_chainA_altlocNone_docking-templateNone_4c3r-ACP_ligand.sdf_1,2w1d,4c3r,ACP,1,9.456786371906206,-8.191491,0.2399999946355819,0.144,0.6247674822807312
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3nrm_chainA_altlocNone_docking-templateNone_5l8k-ADP_ligand.sdf_1,3nrm,5l8k,ADP,1,8.416246139109411,-7.15878,0.1800000071525573,0.237037037037037,0.8057211637496948
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orr_chainA_altlocNone_docking-templateNone_5dr2-ATP_ligand.sdf_1,5orr,5dr2,ATP,1,1.5844684363553765,16.317928,0.89,0.7307692307692307,1.112120509147644
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orw_chainA_altlocNone_docking-templateNone_5orv-ADP_ligand.sdf_1,5orw,5orv,ADP,1,0.1853147472694916,15.055747,0.99,0.7534246575342466,1.3638484477996826
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5drd_chainA_altlocNone_docking-templateNone_4bn1-ADP_ligand.sdf_1,5drd,4bn1,ADP,1,0.3209376886562251,-17.473103,0.89,0.7051282051282052,1.271040678024292
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5ors_chainA_altlocNone_docking-templateNone_5l8l-ADP_ligand.sdf_1,5ors,5l8l,ADP,1,1.8589001626808297,14.637881,0.99,0.8356164383561644,1.550291895866394
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_6v2v_chainA_altlocNone_docking-templateNone_6v2w-ANP_ligand.sdf_1,6v2v,6v2w,ANP,1,3.028020006751992,14.246418,0.99,0.7831325301204819,1.3273296356201172
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5l8l_chainA_altlocNone_docking-templateNone_5os3-ADP_ligand.sdf_1,5l8l,5os3,ADP,1,1.8276194291421228,-11.097865,0.91,0.7534246575342466,1.4442449808120728
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6z4y_chainA_altlocNone_docking-templateNone_5obj-ATP_ligand.sdf_1,6z4y,5obj,ATP,1,2.4953630481225537,-10.006086,0.2399999946355819,0.3295454545454545,0.7581586837768555
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6r4d_chainA_altlocNone_docking-templateNone_3uo6-0BY_ligand.sdf_1,6r4d,3uo6,0BY,1,7.206230521800793,5.930148,0.0099999997764825,0.1690140845070422,0.7869032621383667
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3h0z_chainA_altlocNone_docking-templateNone_2x6d-X6D_ligand.sdf_1,3h0z,2x6d,X6D,1,4.157818181092942,-11.176431,0.2399999946355819,0.4913793103448275,0.8438905477523804
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3p9j_chainA_altlocNone_docking-templateNone_5obr-SKE_ligand.sdf_1,3p9j,5obr,SKE,1,0.8269762637105984,-11.155898,0.1800000071525573,0.4166666666666667,1.0374207496643066
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5l8k_chainA_altlocNone_docking-templateNone_5dt0-SKE_ligand.sdf_1,5l8k,5dt0,SKE,1,1.623895738762304,-10.567692,0.1800000071525573,0.2448979591836734,0.749843955039978
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3unz_chainA_altlocNone_docking-templateNone_5aae-7HD_ligand.sdf_1,3unz,5aae,7HD,1,3.7043341716390015,-10.951551,0.2399999946355819,0.3289473684210526,0.8275150060653687
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6c2t_chainA_altlocNone_docking-templateNone_4jaj-XU1_ligand.sdf_1,6c2t,4jaj,XU1,1,9.445684968986278,-3.329552,0.0099999997764825,0.4081632653061224,0.4850587248802185
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3m11_chainA_altlocNone_docking-templateNone_5os4-ADP_ligand.sdf_1,3m11,5os4,ADP,1,2.41804010014845,-10.820927,0.2399999946355819,0.2395833333333333,0.6246485114097595
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4b0g_chainA_altlocNone_docking-templateNone_4deb-NHJ_ligand.sdf_1,4b0g,4deb,NHJ,1,2.16114704625936,-11.830167,0.2300000041723251,0.3,0.8018160462379456
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2x6d_chainA_altlocNone_docking-templateNone_3p9j-P9J_ligand.sdf_1,2x6d,3p9j,P9J,1,5.463778904445773,-8.460706,0.2399999946355819,0.3351955307262569,0.7790148258209229
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2xng_chainA_altlocNone_docking-templateNone_2bmc-MPY_ligand.sdf_1,2xng,2bmc,MPY,1,3.3989116382048423,-10.767099,0.050000000745058,0.5024154589371981,0.6172063946723938
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6vpl_chainA_altlocNone_docking-templateNone_3w10-RO9_ligand.sdf_1,6vpl,3w10,RO9,1,8.492323755015466,-3.74731,0.0099999997764825,0.1666666666666666,0.7260668277740479
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3up7_chainA_altlocNone_docking-templateNone_5os3-ADP_ligand.sdf_1,3up7,5os3,ADP,1,7.658269872787485,-10.197405,0.1800000071525573,0.2040816326530612,0.9226475954055786
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dn3_chainA_altlocNone_docking-templateNone_2w1d-L0D_ligand.sdf_1,5dn3,2w1d,L0D,1,16.68110439346611,-4.131916,0.0099999997764825,0.144,0.6069132685661316
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4deb_chainA_altlocNone_docking-templateNone_2bmc-MPY_ligand.sdf_1,4deb,2bmc,MPY,1,4.449207503073487,-10.089011,0.2399999946355819,0.3956043956043956,0.6706351041793823
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5ors_chainA_altlocNone_docking-templateNone_1mq4-ADP_ligand.sdf_1,5ors,1mq4,ADP,1,0.2296907744160651,14.637881,0.99,0.8356164383561644,1.550291895866394
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dr6_chainA_altlocNone_docking-templateNone_4jbq-VX6_ligand.sdf_1,5dr6,4jbq,VX6,1,0.9749893550312446,-7.4309,0.1800000071525573,,0.9060367345809937
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6c2t_chainA_altlocNone_docking-templateNone_5orx-ADP_ligand.sdf_1,6c2t,5orx,ADP,1,4.096952693206301,24.107691,0.2399999946355819,0.2272727272727272,0.6873050332069397
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5l8l_chainA_altlocNone_docking-templateNone_6r4a-ADP_ligand.sdf_1,5l8l,6r4a,ADP,1,1.8791477382638715,-11.097865,0.91,0.7534246575342466,1.4442449808120728
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3e5a_chainA_altlocNone_docking-templateNone_3uo4-0C0_ligand.sdf_1,3e5a,3uo4,0C0,1,1.792034559395819,-12.596624,0.2300000041723251,0.3222222222222222,0.8039859533309937
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4zs0_chainA_altlocNone_docking-templateNone_5orz-ADP_ligand.sdf_1,4zs0,5orz,ADP,1,8.072287940391657,-9.372906,0.1800000071525573,0.1679389312977099,0.8457090854644775
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orz_chainA_altlocNone_docking-templateNone_4dee-ADP_ligand.sdf_1,5orz,4dee,ADP,1,0.2975299549189524,14.932027,0.99,0.7534246575342466,1.5632073879241943
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6r4a_chainA_altlocNone_docking-templateNone_3up7-0C9_ligand.sdf_1,6r4a,3up7,0C9,1,7.389781518056903,0.043665,0.0199999995529651,0.1768707482993197,0.7936379313468933
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2c6d_chainA_altlocNone_docking-templateNone_4utd-ACP_ligand.sdf_1,2c6d,4utd,ACP,1,3.57406427185562,-8.030829,0.89,0.8333333333333334,1.26393723487854
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os4_chainA_altlocNone_docking-templateNone_4dea-NHI_ligand.sdf_1,5os4,4dea,NHI,1,6.901194205464621,-0.950128,0.0099999997764825,0.1768707482993197,0.7634674906730652
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3uoj_chainA_altlocNone_docking-templateNone_4o0s-ADN_ligand.sdf_1,3uoj,4o0s,ADN,1,3.222350841756437,-9.208548,0.2399999946355819,0.208,0.6511344313621521
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6r4d_chainA_altlocNone_docking-templateNone_5obr-SKE_ligand.sdf_1,6r4d,5obr,SKE,1,7.953912093592221,8.893852,0.0099999997764825,0.2448979591836734,0.6858605146408081
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_1ol5_chainA_altlocNone_docking-templateNone_4jaj-XU1_ligand.sdf_1,1ol5,4jaj,XU1,1,1.7079515605933722,-10.40888,0.2399999946355819,0.1367521367521367,0.6014485359191895
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3e5a_chainA_altlocNone_docking-templateNone_4jbo-WPH_ligand.sdf_1,3e5a,4jbo,WPH,1,12.057797817180385,-11.921722,0.050000000745058,0.4245283018867924,0.603395938873291
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6vpg_chainA_altlocNone_docking-templateNone_3myg-EML_ligand.sdf_1,6vpg,3myg,EML,1,10.669181329105497,-11.358757,0.2399999946355819,0.2976190476190476,0.6648545265197754
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4o0s_chainA_altlocNone_docking-templateNone_4ded-NHU_ligand.sdf_1,4o0s,4ded,NHU,1,6.819525601028046,-12.320236,0.2399999946355819,0.2204724409448819,0.7168318033218384
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6c2t_chainA_altlocNone_docking-templateNone_6r4d-ADP_ligand.sdf_1,6c2t,6r4d,ADP,1,4.108481029574113,24.107691,0.2399999946355819,0.2272727272727272,0.6873050332069397
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3w16_chainA_altlocNone_docking-templateNone_4b0g-VEK_ligand.sdf_1,3w16,4b0g,VEK,1,5.274325032809803,-5.061437,0.2399999946355819,0.2727272727272727,0.8672863841056824
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orn_chainA_altlocNone_docking-templateNone_6r4c-ADP_ligand.sdf_1,5orn,6r4c,ADP,1,0.1857850211240782,14.621673,0.99,0.8356164383561644,1.3413937091827393
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os0_chainA_altlocNone_docking-templateNone_1mq4-ADP_ligand.sdf_1,5os0,1mq4,ADP,1,0.2663645510837997,14.81979,0.99,0.7534246575342466,1.3682247400283811
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3unz_chainA_altlocNone_docking-templateNone_4jbp-YPH_ligand.sdf_1,3unz,4jbp,YPH,1,10.880519655663177,-1.478823,0.050000000745058,0.3517587939698492,0.536817729473114
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4c3r_chainA_altlocNone_docking-templateNone_5dnr-ATP_ligand.sdf_1,4c3r,5dnr,ATP,1,2.470722716521521,-9.717777,0.91,0.8433734939759037,1.206549048423767
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3ha6_chainA_altlocNone_docking-templateNone_3uo5-0BX_ligand.sdf_1,3ha6,3uo5,0BX,1,6.347700805940614,-8.724255,0.2399999946355819,0.5393258426966292,1.0047529935836792
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3r21_chainA_altlocNone_docking-templateNone_6c2t-EGJ_ligand.sdf_1,3r21,6c2t,EGJ,1,4.225002534516005,-11.536395,0.050000000745058,0.34375,0.6785596013069153
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_3skc_chainB_altlocNone_docking-templateNone_5c9c-4Z5_ligand.sdf_1,3skc,5c9c,4Z5,1,8.091161990396602,-12.628788,0.0099999997764825,0.4,0.7938069701194763
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dt0_chainA_altlocNone_docking-templateNone_5orw-ADP_ligand.sdf_1,5dt0,5orw,ADP,1,8.47553885100026,-11.475674,0.1800000071525573,,0.7648470997810364
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5ort_chainA_altlocNone_docking-templateNone_2dwb-ANP_ligand.sdf_1,5ort,2dwb,ANP,1,0.8612016548536011,17.716442,0.89,0.7948717948717948,1.114104151725769
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_3ii5_chainA_altlocNone_docking-templateNone_7m0w-ANP_ligand.sdf_1,3ii5,7m0w,ANP,1,8.484701888047232,-9.130749,0.2399999946355819,0.1884816753926701,0.6601386666297913
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orp_chainA_altlocNone_docking-templateNone_2c6d-ANP_ligand.sdf_1,5orp,2c6d,ANP,1,,18.118134,0.89,0.717948717948718,1.119931697845459
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5obr_chainA_altlocNone_docking-templateNone_5lxm-ADP_ligand.sdf_1,5obr,5lxm,ADP,1,8.38760885672033,-11.165638,0.1800000071525573,,0.7709473371505737
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2dwb_chainA_altlocNone_docking-templateNone_3k5u-PFQ_ligand.sdf_1,2dwb,3k5u,PFQ,1,7.515862593209113,-11.631189,0.2399999946355819,0.2547770700636942,0.6437029242515564
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3k5u_chainA_altlocNone_docking-templateNone_6c2r-EG7_ligand.sdf_1,3k5u,6c2r,EG7,1,1.477310692560282,-10.231911,0.2399999946355819,0.3313609467455621,0.6671611666679382
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4b0g_chainA_altlocNone_docking-templateNone_2bmc-MPY_ligand.sdf_1,4b0g,2bmc,MPY,1,2.601251788056063,-8.628119,0.2399999946355819,0.3368421052631579,0.7283424735069275
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_1ol7_chainA_altlocNone_docking-templateNone_3uo6-0BY_ligand.sdf_1,1ol7,3uo6,0BY,1,7.98352921123651,-15.042049,0.1800000071525573,0.1690140845070422,0.7473111748695374
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5aag_chainA_altlocNone_docking-templateNone_2xru-400_ligand.sdf_1,5aag,2xru,400,1,9.356771242438992,-0.727032,0.3300000131130218,0.4225352112676056,0.7982179522514343
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3uo6_chainA_altlocNone_docking-templateNone_5orn-ADP_ligand.sdf_1,3uo6,5orn,ADP,1,7.564725487663363,-11.787708,0.1800000071525573,0.1830985915492957,0.878524899482727
